,DomainLength,TLD,TLDLength,NoOfSubDomain,LetterRatioInURL,label
8830,22,com,3,1,0.9523809523809523,1
8831,22,au,2,1,0.9523809523809523,0
8832,11,com,3,1,0.9,1
8833,25,com,3,1,0.9583333333333334,1
8834,24,com,3,1,0.9565217391304348,0
8835,23,com,3,0,0.9777777777777777,0
8836,21,com,3,1,0.95,1
8837,18,org,3,1,0.9411764705882353,1
8838,17,com,3,1,0.9375,1
8839,14,is,2,1,0.9230769230769231,0
8840,13,com,3,1,0.9166666666666666,1
8841,16,com,3,1,0.896551724137931,1
8842,29,com,3,1,0.9642857142857143,1
8843,11,net,3,0,0.9523809523809523,1
8844,36,com,3,1,0.9253731343283582,0
8845,17,cz,2,1,0.9375,0
8846,43,com,3,2,0.7887323943661971,0
8847,16,com,3,1,0.9333333333333333,1
8848,20,io,2,1,0.8888888888888888,0
8849,17,com,3,1,0.9375,1
8850,15,com,3,1,0.9285714285714286,1
8851,17,de,2,0,0.9696969696969697,0
8852,22,com,3,1,0.9523809523809523,1
8853,21,com,3,1,0.95,0
8854,20,com,3,0,0.9743589743589743,0
8855,17,com,3,1,0.9375,1
8856,6,com,3,0,0.9090909090909091,0
8857,16,org,3,1,0.9333333333333333,1
8858,30,app,3,1,0.8679245283018868,0
8859,19,com,3,1,0.9444444444444444,1
8860,8,io,2,0,0.9333333333333333,1
8861,21,com,3,1,0.95,1
8862,11,com,3,0,0.9,1
8863,19,es,2,1,0.9142857142857143,1
8864,24,com,3,1,0.9565217391304348,0
8865,19,com,3,1,0.9444444444444444,1
8866,21,com,3,1,0.9230769230769231,0
8867,50,com,3,3,0.9473684210526315,0
8868,11,ro,2,0,0.9523809523809523,0
8869,14,com,3,0,0.9629629629629629,0
8870,19,me,2,0,0.972972972972973,0
8871,22,com,3,1,0.9523809523809523,1
8872,27,com,3,1,0.9615384615384616,1
8873,25,io,2,1,0.75,0
8874,19,net,3,1,0.9444444444444444,0
8875,8,cc,2,0,0.9333333333333333,0
8876,10,es,2,1,0.8888888888888888,1
8877,13,ua,2,1,0.9166666666666666,0
8878,30,com,3,2,0.8,0
8879,13,com,3,1,0.9166666666666666,1
8880,13,fr,2,1,0.8181818181818182,0
8881,18,com,3,1,0.9090909090909091,0
8882,13,ru,2,0,0.9166666666666666,0
8883,15,com,3,1,0.9285714285714286,1
8884,16,org,3,1,0.9333333333333333,1
8885,15,com,3,0,0.9655172413793104,0
8886,26,com,3,1,0.96,0
8887,26,id,2,2,0.9387755102040817,0
8888,16,com,3,1,0.9333333333333333,1
8889,26,com,3,1,0.96,0
8890,15,com,3,0,0.9655172413793104,0
8891,19,com,3,1,0.9444444444444444,0
8892,29,com,3,1,0.9642857142857143,0
8893,29,com,3,1,0.9454545454545454,1
8894,31,pe,2,3,0.9310344827586207,0
8895,16,org,3,1,0.9333333333333333,1
8896,25,pt,2,1,0.9583333333333334,1
8897,13,vn,2,1,0.9166666666666666,1
8898,31,com,3,1,0.9491525423728814,1
8899,19,com,3,1,0.9444444444444444,0
8900,30,website,7,1,0.9473684210526315,0
8901,18,com,3,1,0.9411764705882353,1
8902,27,com,3,1,0.9615384615384616,0
8903,17,com,3,1,0.9032258064516129,0
8904,13,co,2,1,0.9166666666666666,1
8905,26,com,3,3,0.8444444444444444,0
8906,32,com,3,1,0.967741935483871,1
8907,20,au,2,1,0.9473684210526315,0
8908,22,gr,2,1,0.9523809523809523,0
8909,13,es,2,1,0.9166666666666666,1
8910,4,gs,2,0,0.8571428571428571,0
8911,21,com,3,0,0.975609756097561,0
8912,30,com,3,1,0.8235294117647058,0
8913,18,com,3,1,0.9411764705882353,1
8914,14,234,3,2,0.0,0
8915,23,com,3,1,0.8780487804878049,0
8916,18,com,3,1,0.9411764705882353,1
8917,31,com,3,1,0.9666666666666667,1
8918,27,net,3,1,0.9615384615384616,0
8919,22,com,3,2,0.4827586206896552,0
8920,21,com,3,1,0.95,1
8921,21,com,3,1,0.9230769230769231,1
8922,15,fr,2,1,0.9285714285714286,0
8923,14,ru,2,1,0.9230769230769231,1
8924,24,com,3,1,0.9565217391304348,0
8925,21,com,3,0,0.95,0
8926,15,com,3,1,0.9285714285714286,1
8927,18,com,3,1,0.9411764705882353,1
8928,7,la,2,0,0.9230769230769231,0
8929,20,ovh,3,1,0.8571428571428571,0
8930,21,cl,2,1,0.95,0
8931,33,nl,2,1,0.96875,0
8932,32,com,3,0,0.9841269841269841,0
8933,31,la,2,2,0.9491525423728814,0
8934,17,com,3,1,0.9375,1
8935,16,org,3,1,0.9333333333333333,1
8936,24,com,3,1,0.9565217391304348,1
8937,27,io,2,1,0.9615384615384616,0
8938,11,ro,2,1,0.9,1
8939,15,uk,2,1,0.8888888888888888,0
8940,26,com,3,1,0.96,1
8941,12,com,3,0,0.8,0
8942,15,com,3,1,0.9285714285714286,0
8943,11,com,3,0,0.9523809523809523,0
8944,8,cx,2,0,0.9333333333333333,1
8945,27,com,3,1,0.9615384615384616,1
8946,13,com,3,1,0.9166666666666666,0
8947,19,com,3,1,0.9142857142857143,1
8948,25,com,3,1,0.9583333333333334,1
8949,23,com,3,1,0.9545454545454546,0
8950,18,app,3,1,0.9411764705882353,0
8951,29,com,3,1,0.9259259259259259,0
8952,20,nl,2,1,0.9473684210526315,0
8953,16,com,3,1,0.9333333333333333,0
8954,13,com,3,1,0.9166666666666666,1
8955,22,com,3,1,0.9523809523809523,0
8956,25,com,3,1,0.9583333333333334,1
8957,15,ru,2,1,0.9285714285714286,1
8958,16,com,3,1,0.9333333333333333,0
8959,25,io,2,1,0.75,0
8960,11,co,2,0,0.9523809523809523,0
8961,24,net,3,2,0.7368421052631579,0
8962,18,com,3,1,0.8,1
8963,10,ly,2,0,0.9473684210526315,0
8964,17,es,2,0,0.9375,1
8965,29,com,3,1,0.9642857142857143,0
8966,26,com,3,1,0.9387755102040817,0
8967,25,uk,2,2,0.9361702127659575,1
8968,11,center,6,0,0.9523809523809523,0
8969,24,net,3,1,0.9090909090909091,0
8970,22,com,3,1,0.9523809523809523,0
8971,21,com,3,1,0.95,0
8972,14,zm,2,2,0.88,0
8973,16,com,3,1,0.9333333333333333,0
8974,19,com,3,1,0.9444444444444444,1
8975,14,ua,2,1,0.9230769230769231,1
8976,29,com,3,2,0.9454545454545454,1
8977,17,it,2,1,0.9375,0
8978,17,cl,2,0,0.9696969696969697,0
8979,47,com,3,3,0.9555555555555556,0
8980,27,com,3,1,0.92,0
8981,21,com,3,1,0.95,0
8982,14,com,3,0,0.9629629629629629,0
8983,13,com,3,1,0.8695652173913043,1
8984,18,com,3,1,0.9411764705882353,1
8985,24,com,3,0,0.9787234042553191,0
8986,26,today,5,1,0.96,1
8987,50,com,3,3,0.9473684210526315,0
8988,29,com,3,1,0.9642857142857143,0
8989,15,com,3,1,0.9285714285714286,0
8990,34,com,3,1,0.847457627118644,0
8991,30,nl,2,1,0.9655172413793104,0
8992,16,ua,2,1,0.9333333333333333,0
8993,23,com,3,1,0.9047619047619048,0
8994,26,com,3,0,0.9803921568627451,0
8995,25,com,3,1,0.8888888888888888,0
8996,9,cn,2,0,0.9411764705882353,0
8997,29,com,3,3,0.9056603773584906,0
8998,15,com,3,1,0.9285714285714286,1
8999,28,au,2,2,0.9433962264150944,1
9000,22,org,3,1,0.9523809523809523,1
9001,16,org,3,1,0.9333333333333333,1
9002,22,net,3,1,0.9523809523809523,0
9003,20,au,2,2,0.918918918918919,0
9004,28,au,2,2,0.9433962264150944,1
9005,12,au,2,1,0.9090909090909091,0
9006,14,com,3,1,0.9230769230769231,1
9007,16,org,3,1,0.9333333333333333,1
9008,20,org,3,1,0.9473684210526315,1
9009,17,com,3,0,0.9696969696969697,1
9010,22,com,3,1,0.9523809523809523,0
9011,13,pl,2,0,0.96,0
9012,59,ru,2,7,0.8867924528301887,0
9013,22,com,3,0,0.9767441860465116,0
9014,32,com,3,1,0.8363636363636363,0
9015,23,com,3,1,0.9545454545454546,1
9016,20,com,3,1,0.9473684210526315,0
9017,29,com,3,1,0.9259259259259259,0
9018,39,com,3,2,0.9459459459459459,0
9019,25,com,3,1,0.9361702127659575,0
9020,11,top,3,0,0.9523809523809523,1
9021,27,com,3,0,0.9811320754716981,0
9022,22,com,3,0,0.9767441860465116,0
9023,16,link,4,1,0.896551724137931,0
9024,14,com,3,1,0.9230769230769231,1
9025,11,com,3,1,0.8421052631578947,1
9026,25,com,3,1,0.9583333333333334,0
9027,17,ru,2,0,0.9696969696969697,0
9028,14,com,3,1,0.9230769230769231,1
9029,23,uk,2,2,0.9302325581395349,0
9030,37,com,3,1,0.9722222222222222,1
9031,19,com,3,0,0.972972972972973,0
9032,16,com,3,1,0.9333333333333333,0
9033,11,com,3,0,0.9523809523809523,1
9034,27,com,3,1,0.9615384615384616,0
9035,50,com,3,3,0.9473684210526315,0
9036,27,pl,2,1,0.9411764705882353,0
9037,25,com,3,1,0.9361702127659575,0
9038,19,app,3,1,0.9142857142857143,0
9039,23,net,3,1,0.9545454545454546,1
9040,13,com,3,0,0.96,0
9041,12,asia,4,0,0.9565217391304348,0
9042,23,com,3,1,0.9302325581395349,0
9043,25,org,3,1,0.9583333333333334,1
9044,8,ua,2,0,0.9333333333333333,1
9045,30,net,3,2,0.8888888888888888,0
9046,21,uk,2,1,0.9230769230769231,0
9047,27,com,3,1,0.9411764705882353,0
9048,50,com,3,3,0.9473684210526315,0
9049,29,id,2,2,0.9454545454545454,0
9050,25,com,3,1,0.9583333333333334,1
9051,12,com,3,0,0.8571428571428571,1
9052,22,au,2,2,0.926829268292683,1
9053,13,za,2,2,0.8695652173913043,1
9054,22,ng,2,2,0.9,0
9055,24,am,2,2,0.9333333333333333,0
9056,32,com,3,1,0.967741935483871,1
9057,17,com,3,1,0.9375,1
9058,29,com,3,1,0.9642857142857143,1
9059,17,org,3,1,0.9375,1
9060,19,my,2,2,0.9142857142857143,0
9061,18,com,3,1,0.9411764705882353,1
9062,16,com,3,1,0.9333333333333333,1
9063,17,gov,3,2,0.9032258064516129,1
9064,23,com,3,1,0.9545454545454546,1
9065,36,com,3,3,0.8571428571428571,0
9066,14,tr,2,1,0.9230769230769231,0
9067,22,uk,2,2,0.9,1
9068,11,com,3,1,0.9,1
9069,15,com,3,1,0.8461538461538461,0
9070,31,link,4,1,0.6808510638297872,0
9071,18,com,3,1,0.875,0
9072,22,com,3,0,0.9523809523809523,0
9073,10,com,3,0,0.9473684210526315,1
9074,23,com,3,1,0.9302325581395349,1
9075,20,com,3,1,0.9473684210526315,1
9076,50,com,3,3,0.9473684210526315,0
9077,25,com,3,1,0.9583333333333334,1
9078,19,com,3,1,0.9444444444444444,1
9079,10,run,3,0,0.9473684210526315,0
9080,24,net,3,2,0.9090909090909091,0
9081,16,com,3,1,0.9333333333333333,0
9082,17,com,3,1,0.9375,0
9083,31,com,3,1,0.9666666666666667,1
9084,15,com,3,1,0.9285714285714286,1
9085,22,com,3,1,0.9523809523809523,1
9086,20,net,3,0,0.9743589743589743,0
9087,10,in,2,0,0.9473684210526315,0
9088,15,com,3,1,0.9285714285714286,1
9089,15,gov,3,2,0.8888888888888888,1
9090,19,com,3,1,0.9444444444444444,1
9091,20,com,3,1,0.9473684210526315,1
9092,19,com,3,0,0.972972972972973,0
9093,19,com,3,0,0.972972972972973,0
9094,16,za,2,1,0.9333333333333333,1
9095,20,com,3,0,0.9743589743589743,0
9096,14,in,2,1,0.9230769230769231,0
9097,16,com,3,1,0.9333333333333333,1
9098,12,ru,2,0,0.9565217391304348,0
9099,16,com,3,1,0.9333333333333333,0
9100,11,com,3,0,0.9523809523809523,0
9101,24,com,3,1,0.9565217391304348,0
9102,12,camera,6,0,0.9565217391304348,1
9103,50,com,3,3,0.9473684210526315,0
9104,50,com,3,3,0.9473684210526315,0
9105,10,com,3,0,0.9473684210526315,0
9106,18,com,3,1,0.9411764705882353,1
9107,28,uk,2,2,0.9433962264150944,1
9108,13,com,3,1,0.9166666666666666,1
9109,17,hu,2,0,0.9696969696969697,1
9110,16,jp,2,1,0.9333333333333333,1
9111,19,au,2,2,0.9142857142857143,1
9112,15,ch,2,1,0.9285714285714286,0
9113,10,ro,2,0,0.9473684210526315,0
9114,15,com,3,1,0.9285714285714286,0
9115,48,com:443,7,3,0.9090909090909091,0
9116,20,org,3,0,0.9743589743589743,0
9117,21,net,3,1,0.9230769230769231,1
9118,17,com,3,1,0.9375,1
9119,28,com,3,3,0.6976744186046512,0
9120,18,com,3,1,0.9411764705882353,1
9121,11,com,3,0,0.9523809523809523,1
9122,15,com,3,1,0.9285714285714286,1
9123,15,net,3,1,0.9285714285714286,1
9124,22,com,3,0,0.9523809523809523,0
9125,19,ba,2,1,0.9142857142857143,0
9126,50,com,3,1,0.9247311827956989,0
9127,20,com,3,0,0.9473684210526315,0
9128,17,pl,2,1,0.9375,0
9129,50,com,3,3,0.9473684210526315,0
9130,19,fi,2,1,0.9444444444444444,1
9131,42,com,3,0,0.9879518072289156,0
9132,20,com,3,1,0.918918918918919,0
9133,29,com,3,1,0.9056603773584906,0
9134,21,ro,2,0,0.975609756097561,0
9135,23,com,3,1,0.9545454545454546,1
9136,24,ru,2,1,0.9565217391304348,0
9137,53,com,3,1,0.9807692307692307,0
9138,15,com,3,1,0.9285714285714286,1
9139,14,ml,2,0,0.9629629629629629,0
9140,24,com,3,1,0.9565217391304348,1
9141,13,com,3,0,0.96,1
9142,18,com,3,1,0.9411764705882353,1
9143,26,com,3,1,0.96,1
9144,19,eu,2,0,0.972972972972973,0
9145,17,com,3,1,0.9375,1
9146,15,br,2,1,0.9285714285714286,0
9147,32,app,3,1,0.896551724137931,0
9148,22,com,3,1,0.9523809523809523,0
9149,21,org,3,1,0.95,1
9150,12,lk,2,0,0.9565217391304348,0
9151,18,com,3,1,0.9411764705882353,0
9152,18,org,3,1,0.9411764705882353,1
9153,37,app,3,1,0.8955223880597015,0
9154,23,com,3,1,0.9302325581395349,1
9155,27,com,3,1,0.92,0
9156,23,com,3,1,0.9545454545454546,1
9157,13,gov,3,1,0.9166666666666666,1
9158,16,be,2,1,0.9333333333333333,1
9159,12,kr,2,1,0.9090909090909091,0
9160,35,nl,2,0,0.9393939393939394,0
9161,19,com,3,1,0.9444444444444444,1
9162,25,in,2,1,0.9583333333333334,1
9163,12,com,3,0,0.9565217391304348,1
9164,18,com,3,1,0.9411764705882353,1
9165,16,com,3,1,0.9333333333333333,0
9166,22,mu,2,1,0.9523809523809523,0
9167,18,fr,2,1,0.9411764705882353,0
9168,18,com,3,0,0.9714285714285714,1
9169,15,pt,2,1,0.9285714285714286,0
9170,17,com,3,1,0.9375,0
9171,11,com,3,0,0.42857142857142855,0
9172,21,com,3,1,0.95,1
9173,8,pt,2,0,0.9333333333333333,0
9174,18,com,3,1,0.9411764705882353,1
9175,16,de,2,1,0.9333333333333333,0
9176,16,info,4,0,0.967741935483871,1
9177,11,au,2,1,0.9,0
9178,21,ru,2,1,0.9230769230769231,1
9179,19,ch,2,0,0.9444444444444444,1
9180,20,com,3,1,0.9473684210526315,1
9181,10,com,3,0,0.9473684210526315,0
9182,12,org,3,1,0.9090909090909091,1
9183,15,com,3,0,0.9655172413793104,0
9184,16,com,3,1,0.9333333333333333,1
9185,15,com,3,1,0.9285714285714286,1
9186,27,net,3,1,0.9615384615384616,0
9187,24,com,3,1,0.9565217391304348,0
9188,28,ru,2,2,0.9230769230769231,0
9189,15,com,3,1,0.9285714285714286,1
9190,15,com,3,1,0.8888888888888888,1
9191,14,148,3,2,0.0,0
9192,23,com,3,1,0.9545454545454546,1
9193,15,com,3,1,0.9285714285714286,1
9194,16,com,3,1,0.9333333333333333,0
9195,25,link,4,1,0.9361702127659575,0
9196,11,ca,2,0,0.9523809523809523,1
9197,17,com,3,1,0.9375,1
9198,36,com,3,1,0.9714285714285714,1
9199,17,com,3,0,0.9696969696969697,1
9200,29,com,3,1,0.5853658536585366,0
9201,15,com,3,1,0.9285714285714286,1
9202,20,com,3,1,0.9473684210526315,1
9203,24,com,3,1,0.9565217391304348,1
9204,15,br,2,1,0.9285714285714286,0
9205,13,net,3,0,0.96,0
9206,19,uk,2,1,0.9444444444444444,1
9207,27,org,3,1,0.9615384615384616,1
9208,16,com,3,0,0.967741935483871,0
9209,20,com,3,1,0.9473684210526315,1
9210,16,com,3,1,0.9333333333333333,1
9211,25,com,3,1,0.9583333333333334,1
9212,25,com,3,1,0.8636363636363636,0
9213,50,com,3,3,0.9473684210526315,0
9214,17,gov,3,2,0.9032258064516129,1
9215,19,net,3,1,0.9444444444444444,1
9216,10,uz,2,0,0.9473684210526315,0
9217,12,br,2,1,0.8571428571428571,0
9218,17,com,3,1,0.9032258064516129,1
9219,23,org,3,0,0.9777777777777777,0
9220,35,com,3,1,0.9552238805970149,0
9221,5,pl,2,0,0.8888888888888888,0
9222,15,app:443,7,0,0.8,0
9223,22,com,3,1,0.9523809523809523,1
9224,12,com,3,0,0.9565217391304348,0
9225,29,com,3,1,0.9642857142857143,0
9226,16,com,3,1,0.9333333333333333,0
9227,14,uk,2,2,0.88,1
9228,18,ar,2,2,0.9090909090909091,0
9229,6,ua,2,0,0.6666666666666666,1
9230,14,com,3,1,0.9230769230769231,1
9231,38,com,3,3,0.8125,0
9232,40,tk,2,4,0.8405797101449275,0
9233,14,ua,2,1,0.9230769230769231,1
9234,71,biz,3,1,0.9710144927536232,0
9235,20,com,3,1,0.9473684210526315,0
9236,22,com,3,0,0.9767441860465116,0
9237,33,ar,2,2,0.9523809523809523,0
9238,14,com,3,0,0.9629629629629629,0
9239,17,com,3,1,0.9375,1
9240,14,com,3,1,0.9230769230769231,1
9241,19,ru,2,1,0.9444444444444444,1
9242,34,com,3,1,0.9696969696969697,0
9243,11,in,2,1,0.9,0
9244,15,com,3,1,0.9285714285714286,0
9245,36,com,3,1,0.9714285714285714,1
9246,16,com,3,1,0.9333333333333333,1
9247,17,uk,2,2,0.9032258064516129,1
9248,17,com,3,1,0.9375,1
9249,43,org,3,1,0.5901639344262295,0
9250,15,com,3,0,0.9285714285714286,0
9251,4,ly,2,0,0.6666666666666666,0
9252,16,org,3,1,0.9333333333333333,1
9253,24,mx,2,1,0.9565217391304348,0
9254,28,net,3,1,0.8085106382978723,0
9255,19,nl,2,1,0.9444444444444444,0
9256,20,it,2,1,0.918918918918919,1
9257,15,com,3,1,0.9285714285714286,1
9258,32,com,3,1,0.9508196721311475,0
9259,17,ph,2,2,0.9032258064516129,1
9260,17,com,3,1,0.9375,1
9261,18,com,3,1,0.9411764705882353,1
9262,29,net,3,1,0.8627450980392157,0
9263,29,com,3,1,0.9642857142857143,0
9264,14,50,2,2,0.0,0
9265,15,com,3,0,0.9655172413793104,0
9266,9,org,3,0,0.9411764705882353,0
9267,33,com,3,1,0.96875,1
9268,23,com,3,1,0.9545454545454546,1
9269,25,com,3,1,0.9130434782608695,0
9270,18,com,3,0,0.9714285714285714,0
9271,6,kr,2,0,0.9090909090909091,0
9272,36,pe,2,2,0.9253731343283582,0
9273,16,com,3,1,0.9333333333333333,1
9274,21,com,3,1,0.95,1
9275,16,com,3,0,0.9333333333333333,0
9276,31,com,3,2,0.9122807017543859,0
9277,25,es,2,1,0.9583333333333334,1
9278,24,com,3,0,0.9787234042553191,0
9279,16,com,3,1,0.9333333333333333,0
9280,27,in,2,2,0.9411764705882353,0
9281,42,com,3,3,0.95,0
9282,13,fr,2,0,0.96,0
9283,19,com,3,1,0.9444444444444444,0
9284,15,com,3,0,0.9655172413793104,1
9285,12,edu,3,1,0.9090909090909091,1
9286,16,com,3,1,0.9333333333333333,1
9287,26,com,3,1,0.8695652173913043,1
9288,12,rs,2,1,0.9090909090909091,0
9289,21,app,3,1,0.9230769230769231,0
9290,13,com,3,1,0.9166666666666666,1
9291,14,com,3,1,0.9230769230769231,1
9292,46,com,3,4,0.9425287356321839,0
9293,17,com,3,1,0.9375,1
9294,17,com,3,1,0.9375,1
9295,22,com,3,1,0.9523809523809523,0
9296,16,de,2,1,0.9333333333333333,1
9297,15,com,3,1,0.9285714285714286,1
9298,7,ly,2,0,0.9230769230769231,0
9299,24,com,3,1,0.9090909090909091,1
9300,10,mx,2,1,0.8235294117647058,0
9301,13,id,2,1,0.9166666666666666,0
9302,23,com,3,1,0.9545454545454546,1
9303,23,co,2,2,0.9047619047619048,0
9304,25,com,3,0,0.9795918367346939,0
9305,32,com,3,1,0.967741935483871,1
9306,26,de,2,1,0.9387755102040817,1
9307,18,br,2,2,0.9090909090909091,0
9308,19,com,3,1,0.9444444444444444,1
9309,12,md,2,0,0.9565217391304348,0
9310,16,org,3,1,0.9333333333333333,1
9311,15,com,3,1,0.9285714285714286,1
9312,31,com,3,1,0.9666666666666667,1
9313,10,rocks,5,0,0.9473684210526315,1
9314,15,com,3,1,0.9285714285714286,1
9315,21,com,3,1,0.95,0
9316,32,com,3,2,0.8571428571428571,0
9317,22,edu,3,2,0.9,1
9318,23,com,3,1,0.9545454545454546,0
9319,24,com,3,1,0.9565217391304348,0
9320,16,nf,2,1,0.9333333333333333,0
9321,14,link,4,1,0.88,0
9322,19,net,3,0,0.972972972972973,1
9323,10,ly,2,0,0.9473684210526315,0
9324,18,net,3,0,0.9411764705882353,1
9325,26,net,3,1,0.96,0
9326,15,com,3,1,0.9285714285714286,1
9327,28,com,3,1,0.9433962264150944,0
9328,11,cz,2,1,0.9,0
9329,14,ru,2,1,0.9230769230769231,1
9330,17,hu,2,2,0.9032258064516129,1
9331,16,com,3,1,0.9333333333333333,1
9332,34,com,3,1,0.9696969696969697,1
9333,17,in,2,2,0.9032258064516129,1
9334,13,com,3,0,0.96,1
9335,13,org,3,1,0.9166666666666666,0
9336,19,com,3,1,0.9444444444444444,1
9337,29,com,3,1,0.9642857142857143,1
9338,14,com,3,0,0.9629629629629629,0
9339,17,de,2,1,0.9375,1
9340,16,com,3,1,0.9333333333333333,0
9341,42,com,3,3,0.95,0
9342,22,com,3,0,0.9767441860465116,0
9343,61,com,3,1,0.7157894736842105,0
9344,18,com,3,1,0.9411764705882353,1
9345,13,com,3,1,0.9166666666666666,1
9346,27,com,3,1,0.8,0
9347,18,dk,2,0,0.9714285714285714,1
9348,15,com,3,0,0.9655172413793104,0
9349,21,com,3,1,0.95,1
9350,38,com,3,1,0.972972972972973,0
9351,13,id,2,0,0.96,0
9352,24,com,3,1,0.9333333333333333,0
9353,15,com,3,1,0.9285714285714286,1
9354,24,ru,2,1,0.9565217391304348,1
9355,25,com,3,1,0.9583333333333334,0
9356,16,com,3,1,0.9333333333333333,1
9357,16,com,3,1,0.896551724137931,1
9358,24,pt,2,1,0.9565217391304348,0
9359,25,com,3,1,0.9361702127659575,0
9360,18,tr,2,2,0.9090909090909091,0
9361,12,com,3,0,0.9090909090909091,0
9362,7,al,2,0,0.9230769230769231,1
9363,17,es,2,0,0.9696969696969697,1
9364,26,com,3,1,0.96,1
9365,18,com,3,1,0.9411764705882353,1
9366,18,com,3,1,0.9411764705882353,0
9367,33,com,3,1,0.9180327868852459,1
9368,23,com,3,0,0.9777777777777777,0
9369,15,com,3,1,0.9285714285714286,1
9370,17,com,3,1,0.9375,1
9371,27,com,3,1,0.9411764705882353,0
9372,14,org,3,1,0.9230769230769231,1
9373,31,com,3,1,0.9666666666666667,0
9374,18,com,3,1,0.9411764705882353,1
9375,15,com,3,1,0.9285714285714286,1
9376,25,com,3,1,0.9583333333333334,1
9377,15,com,3,1,0.9285714285714286,1
9378,8,sk,2,0,0.9333333333333333,0
9379,14,net,3,0,0.9629629629629629,0
9380,21,com,3,0,0.975609756097561,0
9381,20,com,3,1,0.9473684210526315,0
9382,11,fr,2,0,0.8421052631578947,0
9383,28,com,3,1,0.9629629629629629,1
9384,23,com,3,1,0.9545454545454546,1
9385,19,com,3,1,0.9444444444444444,1
9386,14,at,2,1,0.9230769230769231,0
9387,20,com,3,1,0.9473684210526315,1
9388,21,com,3,1,0.95,1
9389,24,com,3,1,0.9565217391304348,0
9390,12,com,3,0,0.9565217391304348,0
9391,18,net,3,1,0.9411764705882353,1
9392,30,net,3,1,0.9655172413793104,0
9393,14,com,3,1,0.9230769230769231,1
9394,22,com,3,1,0.9523809523809523,1
9395,35,com,3,1,0.9705882352941176,0
9396,36,com,3,1,0.9253731343283582,1
9397,18,ro,2,1,0.9090909090909091,0
9398,20,com,3,0,0.9743589743589743,1
9399,20,uk,2,2,0.918918918918919,1
9400,16,ie,2,0,0.967741935483871,1
9401,21,net,3,1,0.9230769230769231,1
9402,12,com,3,1,0.9090909090909091,1
9403,21,com,3,1,0.95,1
9404,18,com,3,1,0.9411764705882353,1
9405,22,com,3,1,0.9523809523809523,1
9406,13,au,2,1,0.8695652173913043,0
9407,27,com,3,1,0.9615384615384616,1
9408,14,ru,2,1,0.9230769230769231,1
9409,24,com,3,1,0.9565217391304348,1
9410,17,com,3,1,0.9375,1
9411,25,org,3,1,0.9583333333333334,0
9412,25,net,3,0,0.9795918367346939,0
9413,13,link,4,1,0.9166666666666666,0
9414,25,com,3,1,0.9583333333333334,0
9415,19,com,3,1,0.9142857142857143,1
9416,13,com,3,1,0.8695652173913043,1
9417,13,app,3,1,0.8695652173913043,0
9418,24,net,3,0,0.9787234042553191,0
9419,22,com,3,1,0.9523809523809523,1
9420,17,com,3,1,0.9375,1
9421,15,ru,2,1,0.8888888888888888,1
9422,23,com,3,1,0.9302325581395349,1
9423,16,com,3,1,0.9333333333333333,0
9424,21,au,2,2,0.9230769230769231,1
9425,25,com,3,1,0.9583333333333334,1
9426,16,org,3,1,0.9333333333333333,1
9427,14,183,3,2,0.0,0
9428,10,org,3,0,0.9473684210526315,1
9429,17,com,3,1,0.9375,1
9430,26,com,3,1,0.96,0
9431,21,com,3,1,0.95,0
9432,28,com,3,1,0.9629629629629629,1
9433,33,com,3,1,0.9354838709677419,1
9434,24,it,2,1,0.9333333333333333,0
9435,25,io,2,1,0.75,0
9436,16,edu,3,1,0.9333333333333333,1
9437,16,ir,2,0,0.967741935483871,0
9438,15,com,3,1,0.9285714285714286,1
9439,25,com,3,1,0.9583333333333334,1
9440,23,com,3,1,0.9302325581395349,1
9441,19,com,3,1,0.9444444444444444,0
9442,17,net,3,0,0.9375,0
9443,14,com,3,1,0.9230769230769231,1
9444,35,com,3,2,0.9552238805970149,1
9445,21,org,3,1,0.95,1
9446,28,com,3,1,0.9230769230769231,1
9447,9,ca,2,0,0.7142857142857143,0
9448,21,com,3,1,0.95,1
9449,20,com,3,1,0.9473684210526315,1
9450,15,com,3,1,0.9285714285714286,1
9451,40,com,3,1,0.961038961038961,1
9452,21,com,3,1,0.9230769230769231,0
9453,20,org,3,1,0.9473684210526315,1
9454,23,com,3,1,0.9302325581395349,1
9455,16,org,3,1,0.9333333333333333,1
9456,16,com,3,1,0.9333333333333333,1
9457,19,net,3,1,0.9444444444444444,1
9458,16,com,3,1,0.9333333333333333,1
9459,17,com,3,1,0.9375,1
9460,18,com,3,1,0.9411764705882353,1
9461,16,com,3,0,0.967741935483871,1
9462,37,id,2,1,0.8615384615384616,0
9463,24,com,3,1,0.9565217391304348,1
9464,26,fr,2,1,0.9387755102040817,0
9465,13,com,3,0,0.96,0
9466,21,net,3,1,0.95,0
9467,16,com,3,0,0.967741935483871,0
9468,21,org,3,1,0.95,1
9469,25,com,3,1,0.9361702127659575,0
9470,13,org,3,1,0.9166666666666666,1
9471,61,com,3,1,0.7021276595744681,0
9472,29,com,3,3,0.9259259259259259,0
9473,14,ru,2,1,0.9230769230769231,1
9474,26,com,3,1,0.9387755102040817,1
9475,16,com,3,1,0.9333333333333333,0
9476,21,edu,3,2,0.9230769230769231,1
9477,23,com,3,1,0.9047619047619048,0
9478,50,com,3,3,0.9473684210526315,0
9479,27,link,4,1,0.9615384615384616,0
